275.56	33.64 	58	21.05 	166	181	68	169.48 	173.86 	162.32 	F
302.76	38.44 	62	20.48 	174	155	63	161.58 	168.56 	165.18 	F
282.24	28.09 	53	18.78 	168	163	60	183.27 	178.05 	158.47 	F
256	33.64 	58	22.66 	160	179	55	191.82 	164.53 	183.52 	F
292.41	26.01 	51	17.44 	171	176	49	192.73 	174.14 	170.70 	F
265.69	21.16 	46	17.31 	163	161	52	161.75 	175.66 	192.38 	F
272.25	28.09 	53	19.47 	165	171	55	177.54 	169.18 	184.99 	F
268.96	21.16 	46	17.10 	164	172	50	185.98 	171.87 	162.85 	F
282.24	56.25 	75	26.57 	168	178	46	153.68 	164.74 	201.96 	F
265.69	23.04 	48	18.07 	163	169	60	171.27 	167.30 	153.91 	F
256	22.09 	47	18.36 	160	176	56	182.19 	178.11 	193.42 	F
249.64	18.49 	43	17.22 	158	180	62.5	169.95 	171.12 	195.46 	F
299.29	43.56 	66	22.05 	173	180	62	185.02 	171.51 	172.10 	F
249.64	21.62 	46.5	18.63 	158	165	72	167.66 	171.75 	173.92 	F
282.24	30.25 	55	19.49 	168	168	62.5	155.82 	171.42 	163.03 	F
243.36	20.25 	45	18.49 	156	169	68	182.51 	174.68 	180.14 	F
243.36	19.36 	44	18.08 	156	179	56	167.26 	167.16 	190.91 	F
256	18.06 	42.5	16.60 	160	168	60	176.43 	177.81 	155.42 	F
272.25	26.52 	51.5	18.92 	165	175	45	173.97 	167.93 	180.23 	F
278.89	25.00 	50	17.93 	167	178	40	165.01 	174.33 	199.74 	F
265.69	25.50 	50.5	19.01 	163	160	66	170.97 	168.73 	198.49 	F
334.89	46.24 	68	20.31 	183	155	75	174.64 	171.44 	194.11 	F
295.84	32.49 	57	19.27 	172	174	70	170.43 	167.44 	152.71 	F
289	32.49 	57	19.72 	170	173	48	165.03 	168.63 	183.69 	F
278.89	38.44 	62	22.23 	167	167	68	187.03 	163.09 	165.28 	F
316.84	51.84 	72	22.72 	178	181	49	169.85 	167.66 	180.76 	F
282.24	31.36 	56	19.84 	168	178	90	174.77 	165.42 	168.02 	F
278.89	36.00 	60	21.51 	167	169	78	159.46 	171.88 	167.43 	F
256	25.00 	50	19.53 	160	158	49	168.12 	168.65 	149.29 	F
249.64	20.25 	45	18.03 	158	185	70	179.35 	169.05 	191.55 	F
272.25	25.00 	50	18.37 	165	180	61	178.74 	177.82 	184.37 	F
289	36.00 	60	20.76 	170	160	50	168.91 	173.11 	153.58 	F
289	42.25 	65	22.49 	170	178	62	167.52 	165.87 	160.05 	F
278.89	24.01 	49	17.57 	167	178	49	177.96 	161.75 	188.92 	F
240.25	19.36 	44	18.31 	155	183	52	167.73 	166.05 	170.04 	F
272.25	30.25 	55	20.20 	165	165	61	154.84 	176.97 	168.32 	F
289	30.25 	55	19.03 	170	174	51	194.35 	182.62 	187.34 	F
272.25	25.00 	50	18.37 	165	182	59	165.45 	170.30 	179.23 	F
272.25	22.09 	47	17.26 	165	173	65	160.61 	174.84 	186.88 	F
256	26.01 	51	19.92 	160	164	50	177.05 	171.65 	177.44 	F
275.56	28.09 	53	19.23 	166	170	52	166.81 	163.52 	182.04 	F
299.29	29.16 	54	18.04 	173	169	61	176.12 	167.55 	181.38 	F
272.25	30.25 	55	20.20 	165	173	43	179.26 	171.47 	166.10 	F
249.64	20.25 	45	18.03 	158	180	85	165.84 	168.27 	157.32 	F
265.69	19.36 	44	16.56 	163	170	50	193.44 	171.24 	201.21 	F
268.96	29.16 	54	20.08 	164	165	80	162.04 	178.24 	160.20 	F
268.96	39.69 	63	23.42 	164	176	52	172.09 	161.19 	180.72 	F
262.44	27.04 	52	19.81 	162	173	88	170.41 	176.52 	166.60 	F
249.64	26.01 	51	20.43 	158	160	54	166.97 	174.16 	198.04 	F
289	30.25 	55	19.03 	170	171	65	153.45 	166.63 	173.49 	F
278.89	28.09 	53	19.00 	167	170	52	180.48 	158.28 	185.58 	F
268.96	32.49 	57	21.19 	164	165	52.5	171.19 	161.23 	151.23 	F
295.84	38.44 	62	20.96 	172	160	61	180.69 	165.49 	165.88 	F
256	16.81 	41	16.02 	160	168	67	174.50 	171.03 	185.13 	F
268.96	17.64 	42	15.62 	164	176	57	168.04 	167.08 	159.65 	F
256	20.25 	45	17.58 	160	160	42	169.31 	174.87 	184.42 	F
268.96	15.21 	39	14.50 	164	167	81	175.42 	165.63 	150.64 	F
256	25.00 	50	19.53 	160	158	45	201.30 	173.90 	172.51 	F
278.89	38.44 	62	22.23 	167	175	47	181.89 	159.52 	200.47 	F
289	32.49 	57	19.72 	170	165	55	162.75 	171.50 	186.47 	F
231.04	25.00 	50	21.64 	152	163	73	168.62 	166.51 	194.33 	F
262.44	28.09 	53	20.20 	162	175	68.5	169.90 	165.98 	177.95 	F
249.64	22.09 	47	18.83 	158	163	44	159.53 	175.97 	165.37 	F
219.04	15.21 	39	17.80 	148	156	76	169.52 	165.51 	172.99 	F
282.24	33.64 	58	20.55 	168	162	62	166.82 	163.64 	172.10 	F
272.25	16.00 	40	14.69 	165	173	47	170.77 	164.70 	183.48 	F
268.96	27.04 	52	19.33 	164	160	61	172.03 	176.58 	185.89 	F
275.56	33.64 	58	21.05 	166	177	43	174.91 	175.55 	198.10 	F
275.56	38.44 	62	22.50 	166	176	68	160.17 	180.39 	187.16 	F
256	26.01 	51	19.92 	160	173	76	168.45 	176.25 	168.53 	F
295.84	30.25 	55	18.59 	172	158	53	170.97 	164.52 	180.66 	F
262.44	23.04 	48	18.29 	162	175	72	170.47 	183.44 	204.34 	F
256	24.01 	49	19.14 	160	176	75	171.74 	168.75 	194.18 	F
249.64	21.16 	46	18.43 	158	182	72.5	171.82 	162.35 	177.71 	F
289	28.09 	53	18.34 	170	178	61	170.49 	172.75 	201.15 	F
289	36.00 	60	20.76 	170	167	62	179.07 	163.09 	157.37 	F
262.44	30.25 	55	20.96 	162	182	60	171.48 	171.65 	156.28 	F
256	20.25 	45	17.58 	160	171	65	155.99 	183.55 	194.28 	F
249.64	27.04 	52	20.83 	158	166	66	171.72 	165.00 	188.63 	F
289	25.00 	50	17.30 	170	164	49	170.91 	168.86 	164.96 	F
265.69	22.09 	47	17.69 	163	172	78	169.82 	171.96 	157.43 	F
265.69	24.01 	49	18.44 	163	173	53	157.85 	176.90 	177.84 	F
262.44	23.04 	48	18.29 	162	181	67	161.29 	168.64 	173.23 	F
289	25.00 	50	17.30 	170	166	44	189.01 	172.79 	169.28 	F
289	36.00 	60	20.76 	170	175	65	165.57 	176.31 	166.68 	F
275.56	28.09 	53	19.23 	166	183	67	163.35 	179.75 	155.92 	F
282.24	33.64 	58	20.55 	168	168	44	178.37 	163.21 	185.25 	F
240.25	17.64 	42	17.48 	155	158	48	150.84 	176.08 	191.29 	F
268.96	27.04 	52	19.33 	164	173	65	179.05 	162.77 	175.76 	F
275.56	38.44 	62	22.50 	166	173	70	168.36 	174.89 	153.11 	F
272.25	27.04 	52	19.10 	165	165	68	168.57 	163.05 	179.38 	F
282.24	33.64 	58	20.55 	168	158	62	157.44 	169.86 	180.13 	F
240.25	17.64 	42	17.48 	155	168	44	162.92 	165.56 	158.30 	F
256	18.49 	43	16.80 	160	175	65	175.35 	160.50 	180.13 	F
246.49	18.49 	43	17.44 	157	184	63	171.67 	172.60 	161.78 	F
252.81	16.00 	40	15.82 	159	182	55	175.31 	169.12 	182.64 	F
259.21	21.16 	46	17.75 	161	160	49	172.39 	163.85 	204.51 	F
292.41	28.09 	53	18.13 	171	170	73	186.02 	164.44 	172.40 	F
262.44	22.09 	47	17.91 	162	172	50	175.50 	170.09 	182.36 	F
289	31.36 	56	19.38 	170	174	50	170.05 	162.61 	179.34 	F
249.64	25.00 	50	20.03 	158	197	74	167.25 	168.58 	157.42 	F
265.69	27.04 	52	19.57 	163	178	59	167.18 	164.71 	165.23 	F
256	24.01 	49	19.14 	160	164	85	170.21 	169.49 	200.63 	F
240.25	25.00 	50	20.81 	155	172	52	174.14 	186.56 	176.04 	F
225	42.25 	65	28.89 	150	175	62	158.58 	169.14 	192.46 	F
249.64	27.04 	52	20.83 	158	158	70	161.47 	179.23 	149.98 	F
249.64	16.00 	40	16.02 	158	169.5	61	164.47 	179.49 	172.50 	F
256	25.00 	50	19.53 	160	178	60	152.84 	173.77 	190.25 	F
289	42.25 	65	22.49 	170	167	65	178.42 	166.71 	154.97 	F
265.69	25.00 	50	18.82 	163	173	63	164.12 	174.73 	161.33 	F
275.56	29.16 	54	19.60 	166	178	48	173.29 	179.25 	163.84 	F
246.49	25.00 	50	20.28 	157	175	63	146.65 	169.77 	170.74 	F
265.69	26.01 	51	19.20 	163	181	69	177.16 	167.67 	204.25 	F
285.61	29.16 	54	18.91 	169	166	54	162.55 	166.21 	189.68 	F
249.64	20.25 	45	18.03 	158	179	43	186.37 	162.48 	184.45 	F
243.36	16.00 	40	16.44 	156	165	62	175.22 	164.79 	180.40 	F
256	23.04 	48	18.75 	160	174	52	190.06 	168.92 	181.01 	F
252.81	25.00 	50	19.78 	159	167	58	169.07 	181.52 	197.03 	F
222.01	23.04 	48	21.62 	149	162	55	169.41 	169.61 	176.48 	F
272.25	29.16 	54	19.83 	165	178	60	164.51 	164.71 	150.25 	F
256	21.16 	46	17.97 	160	178	85	181.88 	175.84 	185.77 	F
282.24	29.16 	54	19.13 	168	176	62	161.40 	167.94 	195.63 	F
256	20.25 	45	17.58 	160	182	66	153.08 	174.98 	185.37 	F
265.69	25.00 	50	18.82 	163	167	65	170.31 	174.64 	159.06 	F
272.25	36.00 	60	22.04 	165	178	80	165.87 	178.18 	175.94 	F
231.04	24.01 	49	21.21 	152	163	70	162.89 	186.92 	184.08 	F
275.56	26.01 	51	18.51 	166	184	48	162.44 	173.68 	199.75 	F
256	30.25 	55	21.48 	160	163	59	174.66 	169.28 	183.69 	F
265.69	30.25 	55	20.70 	163	152	80	167.17 	172.66 	180.25 	F
256	27.04 	52	20.31 	160	160	48	180.79 	167.70 	167.62 	F
240.25	17.64 	42	17.48 	155	165	54	179.09 	171.77 	170.26 	F
256	49.00 	70	27.34 	160	168	44	168.63 	171.82 	157.65 	F
240.25	30.25 	55	22.89 	155	182	67	185.09 	171.91 	202.83 	F
256	44.89 	67	26.17 	160	194	60	172.20 	164.13 	180.80 	F
268.96	81.00 	90	33.46 	164	160	50	167.03 	172.77 	172.43 	F
272.25	34.81 	59	21.67 	165	168	55	178.61 	161.16 	171.76 	F
268.96	47.61 	69	25.65 	164	168	42	186.35 	175.96 	190.16 	F
243.36	30.25 	55	22.60 	156	163	55	155.94 	174.81 	185.18 	F
249.64	29.16 	54	21.63 	158	173	64	178.94 	171.53 	172.67 	F
275.56	27.56 	52.5	19.05 	166	166	60	150.62 	170.04 	178.39 	F
289	30.25 	55	19.03 	170	187	50	189.41 	170.49 	171.55 	F
243.36	25.00 	50	20.55 	156	174	50	164.00 	182.88 	161.37 	F
268.96	24.01 	49	18.22 	164	180	48	179.03 	171.89 	194.41 	F
256	24.01 	49	19.14 	160	182	67	173.25 	171.56 	172.51 	F
259.21	25.00 	50	19.29 	161	169	65	166.76 	172.27 	195.15 	F
265.69	24.01 	49	18.44 	163	172	45	165.94 	168.80 	165.08 	F
246.49	26.01 	51	20.69 	157	169	57	181.57 	168.54 	171.30 	F
259.21	28.09 	53	20.45 	161	168	45	159.86 	178.90 	185.81 	F
249.64	20.25 	45	18.03 	158	166	47.5	166.06 	169.77 	169.87 	F
246.49	15.21 	39	15.82 	157	172	60	163.37 	171.73 	172.07 	F
295.84	57.76 	76	25.69 	172	182	55	185.56 	176.22 	196.52 	M
285.61	51.84 	72	25.21 	169	170	69	176.90 	164.61 	193.81 	M
327.61	72.25 	85	25.95 	181	152	44	177.92 	173.03 	180.51 	M
327.61	46.24 	68	20.76 	181	158	51	173.03 	164.93 	197.92 	M
285.61	36.00 	60	21.01 	169	172	70	158.99 	170.01 	171.64 	M
331.24	59.29 	77	23.25 	182	160	58	175.23 	162.74 	195.08 	M
306.25	44.89 	67	21.88 	175	160	54	166.73 	162.86 	191.43 	M
309.76	51.84 	72	23.24 	176	170	60	179.60 	172.19 	188.15 	M
320.41	29.16 	54	16.85 	179	192	67	178.76 	171.86 	156.78 	M
299.29	43.56 	66	22.05 	173	182	73	166.17 	168.84 	180.93 	M
306.25	38.44 	62	20.24 	175	160	63	174.55 	170.70 	190.01 	M
306.25	65.61 	81	26.45 	175	164	59	159.94 	173.60 	170.46 	M
342.25	39.06 	62.5	18.26 	185	165	58	175.55 	177.74 	176.83 	M
289	43.56 	66	22.84 	170	183	45	188.73 	170.41 	187.23 	M
316.84	47.61 	69	21.78 	178	167	66	177.30 	170.25 	166.79 	M
309.76	30.25 	55	17.76 	176	166	60	148.26 	162.41 	203.77 	M
313.29	39.06 	62.5	19.95 	177	170	71	175.85 	170.88 	174.98 	M
302.76	44.89 	67	22.13 	174	174	55	174.61 	171.05 	202.84 	M
282.24	38.44 	62	21.97 	168	178	48	172.46 	170.46 	171.22 	M
289	49.00 	70	24.22 	170	163	60	176.01 	174.06 	166.38 	M
282.24	27.04 	52	18.42 	168	165	51	163.63 	160.75 	170.73 	M
400	66.75 	81.7	20.43 	200	175	62	165.00 	167.78 	203.96 	M
316.84	77.44 	88	27.77 	178	160	68	168.57 	166.98 	171.60 	M
316.84	42.25 	65	20.52 	178	160	55	168.28 	169.49 	203.69 	M
309.76	51.84 	72	23.24 	176	178	47	182.13 	162.23 	194.67 	M
342.25	64.00 	80	23.37 	185	179	45	161.35 	172.78 	197.92 	M
327.61	42.25 	65	19.84 	181	175	60	184.54 	164.64 	164.11 	M
316.84	36.00 	60	18.94 	178	163	65	160.69 	174.64 	148.95 	M
306.25	49.00 	70	22.86 	175	177	46	182.20 	169.15 	172.52 	M
338.56	49.00 	70	20.68 	184	165	58	170.75 	169.80 	193.76 	M
309.76	43.56 	66	21.31 	176	165	75	170.92 	174.49 	163.03 	M
309.76	36.00 	60	19.37 	176	186	80	180.56 	169.89 	156.64 	M
338.56	34.81 	59	17.43 	184	163	70	170.78 	165.52 	148.41 	M
302.76	70.56 	84	27.74 	174	168	67	163.35 	169.78 	181.27 	M
289	46.24 	68	23.53 	170	177	72	148.21 	172.13 	159.53 	M
320.41	40.96 	64	19.97 	179	179	70	170.80 	169.63 	179.23 	M
295.84	31.36 	56	18.93 	172	168	52	179.54 	174.27 	173.96 	M
316.84	44.89 	67	21.15 	178	176	54	171.40 	172.11 	158.76 	M
295.84	33.64 	58	19.61 	172	168	59	177.28 	174.55 	163.87 	M
306.25	40.96 	64	20.90 	175	168	87	158.58 	162.49 	173.46 	M
256	23.04 	48	18.75 	160	180	60	153.12 	175.58 	165.62 	M
289	38.44 	62	21.45 	170	162	54	158.50 	161.84 	179.93 	M
342.25	42.25 	65	18.99 	185	162	46	194.20 	172.23 	182.74 	M
292.41	34.81 	59	20.18 	171	178	70	174.06 	163.65 	163.83 	M
320.41	31.36 	56	17.48 	179	161	60.5	176.40 	162.44 	149.34 	M
316.84	42.25 	65	20.52 	178	163	65	164.61 	178.37 	155.38 	M
316.84	56.25 	75	23.67 	178	160	51	189.09 	162.68 	148.93 	M
289	47.61 	69	23.88 	170	180	45	164.20 	168.11 	154.84 	M
309.76	39.69 	63	20.34 	176	179	55	182.26 	174.48 	189.93 	M
316.84	46.24 	68	21.46 	178	182	50	177.97 	160.89 	173.90 	M
309.76	43.56 	66	21.31 	176	158	48	167.29 	172.23 	159.48 	M
285.61	46.24 	68	23.81 	169	168	60	158.42 	176.61 	169.38 	M
306.25	34.81 	59	19.27 	175	182	50	177.38 	177.77 	175.48 	M
334.89	38.44 	62	18.51 	183	178	54	173.89 	176.96 	162.20 	M
327.61	43.56 	66	20.15 	181	163	61	187.75 	173.48 	202.80 	M
316.84	46.24 	68	21.46 	178	160	65	176.13 	174.03 	186.39 	M
302.76	38.44 	62	20.48 	174	160	51	157.06 	174.59 	148.30 	M
316.84	47.61 	69	21.78 	178	168	52	184.36 	175.61 	154.41 	M
316.84	42.25 	65	20.52 	178	175	62	159.02 	169.81 	169.77 	M
349.69	60.84 	78	22.31 	187	164	101	161.69 	165.00 	190.51 	M
289	38.44 	62	21.45 	170	165	70	164.42 	173.44 	155.76 	M
299.29	42.25 	65	21.72 	173	162	39	176.53 	168.82 	199.76 	M
289	37.21 	61	21.11 	170	170	71	174.98 	162.95 	199.30 	M
331.24	42.25 	65	19.62 	182	162	64	157.89 	171.35 	195.52 	M
292.41	33.64 	58	19.84 	171	168	65	165.20 	172.90 	177.27 	M
342.25	64.00 	80	23.37 	185	170	83	160.81 	168.40 	189.97 	M
299.29	37.21 	61	20.38 	173	160	51	158.51 	160.20 	173.75 	M
309.76	42.25 	65	20.98 	176	170	53	194.20 	173.64 	153.05 	M
289	44.89 	67	23.18 	170	179	50	201.18 	165.56 	199.29 	M
324	36.00 	60	18.52 	180	168	44	165.82 	167.92 	175.28 	M
316.84	36.00 	60	18.94 	178	181	47	175.89 	166.00 	197.58 	M
334.89	56.25 	75	22.40 	183	155	47	177.42 	170.19 	172.32 	M
316.84	38.44 	62	19.57 	178	183	50	162.06 	166.66 	179.49 	M
289	44.89 	67	23.18 	170	160	68	154.54 	169.59 	198.24 	M
331.24	49.00 	70	21.13 	182	177	52	169.20 	169.93 	167.46 	M
295.84	36.00 	60	20.28 	172	168	49	175.78 	171.30 	163.11 	M
327.61	39.69 	63	19.23 	181	180	59	162.84 	168.47 	197.27 	M
316.84	40.96 	64	20.20 	178	160	62	166.60 	161.70 	198.95 	M
338.56	60.84 	78	23.04 	184	180	65	168.18 	183.48 	167.33 	M
306.25	42.25 	65	21.22 	175	172	68	184.54 	175.86 	165.60 	M
282.24	39.69 	63	22.32 	168	185	78	178.10 	168.25 	150.36 	M
299.29	42.25 	65	21.72 	173	159	53	179.15 	166.04 	168.01 	M
345.96	36.00 	60	17.34 	186	177	46	177.27 	174.47 	169.18 	M
282.24	29.16 	54	19.13 	168	162	58	166.99 	162.10 	174.90 	M
316.84	32.49 	57	17.99 	178	158	45	165.08 	170.48 	188.75 	M
309.76	46.24 	68	21.95 	176	163	80	189.85 	176.17 	201.39 	M
289	36.00 	60	20.76 	170	178	41	162.85 	168.14 	177.80 	M
316.84	51.84 	72	22.72 	178	182	47	183.09 	166.97 	150.21 	M
306.25	56.25 	75	24.49 	175	176	67	168.96 	163.73 	165.24 	M
268.96	42.25 	65	24.17 	164	182	51	173.06 	171.91 	194.70 	M
289	30.25 	55	19.03 	170	166	80	175.61 	166.30 	204.85 	M
289	37.21 	61	21.11 	170	163	52	170.85 	175.49 	179.97 	M
278.89	39.69 	63	22.59 	167	174	50	162.14 	169.34 	186.13 	M
299.29	39.69 	63	21.05 	173	161	85	169.90 	179.08 	167.89 	M
299.29	49.00 	70	23.39 	173	176	63	168.79 	166.54 	187.88 	M
306.25	38.44 	62	20.24 	175	177	48	160.20 	174.04 	198.33 	M
309.76	47.61 	69	22.28 	176	170	65	164.67 	166.57 	148.05 	M
338.56	57.76 	76	22.45 	184	167	45	166.32 	165.46 	154.62 	M
334.89	54.76 	74	22.10 	183	180	62.5	166.98 	171.25 	182.60 	M
316.84	34.81 	59	18.62 	178	163	45	151.35 	168.61 	182.31 	M
289	51.84 	72	24.91 	170	183	70	161.18 	172.77 	172.76 	M
320.41	64.00 	80	24.97 	179	170	80	162.15 	166.38 	189.75 	M
324	49.00 	70	21.60 	180	170	60	164.98 	171.68 	155.97 	M
320.41	36.00 	60	18.73 	179	168	69	187.14 	176.81 	159.24 	M
342.25	57.76 	76	22.21 	185	182	75	189.69 	171.39 	182.42 	M
309.76	39.69 	63	20.34 	176	180	80	171.34 	164.25 	174.61 	M
327.61	31.36 	56	17.09 	181	171	51	157.64 	161.80 	159.04 	M
299.29	49.00 	70	23.39 	173	175	63	174.46 	163.21 	181.17 	M
292.41	34.81 	59	20.18 	171	168	52	168.33 	167.03 	191.43 	M
289	30.25 	55	19.03 	170	165	49	157.12 	183.51 	177.43 	M
380.25	96.04 	98	25.77 	195	161	60	170.37 	174.25 	160.28 	M
388.09	96.04 	98	25.25 	197	162	71	161.17 	169.76 	199.09 	M
